"","Date","Sessions","Pageviews","Users","New_Users","Number_Session","Pages_Session","Avg_S_Duration","Bounce"
"1330",2015-11-01,12,39,11,10,1.09090909090909,3.25,119.75,0.25
"1331",2015-11-02,49,137,41,30,1.19512195121951,2.79591836734694,133.102040816327,0.489795918367347
"1332",2015-11-03,34,95,25,19,1.36,2.79411764705882,72.6470588235294,0.382352941176471
"1333",2015-11-04,42,143,35,24,1.2,3.4047619047619,127.595238095238,0.404761904761905
"1334",2015-11-05,28,124,26,18,1.07692307692308,4.42857142857143,176.785714285714,0.5
"1335",2015-11-06,36,100,32,22,1.125,2.77777777777778,96.3333333333333,0.5
"1336",2015-11-07,13,38,12,10,1.08333333333333,2.92307692307692,151.923076923077,0.615384615384615
"1337",2015-11-08,19,70,18,14,1.05555555555556,3.68421052631579,84.4736842105263,0.368421052631579
"1338",2015-11-09,34,105,29,22,1.17241379310345,3.08823529411765,146.794117647059,0.441176470588235
"1339",2015-11-10,41,137,38,31,1.07894736842105,3.34146341463415,115.414634146341,0.390243902439024
"1340",2015-11-11,26,53,22,19,1.18181818181818,2.03846153846154,40.9615384615385,0.576923076923077
"1341",2015-11-12,40,119,33,24,1.21212121212121,2.975,142.7,0.525
"1342",2015-11-13,25,90,23,15,1.08695652173913,3.6,130.04,0.32
"1343",2015-11-14,13,49,13,8,1,3.76923076923077,432.923076923077,0.307692307692308
"1344",2015-11-15,14,38,12,10,1.16666666666667,2.71428571428571,199.357142857143,0.285714285714286
"1345",2015-11-16,26,55,23,18,1.1304347826087,2.11538461538462,130.615384615385,0.615384615384615
"1346",2015-11-17,52,147,48,36,1.08333333333333,2.82692307692308,78.25,0.442307692307692
"1347",2015-11-18,36,75,28,18,1.28571428571429,2.08333333333333,195,0.694444444444444
"1348",2015-11-19,33,75,27,17,1.22222222222222,2.27272727272727,171.393939393939,0.575757575757576
"1349",2015-11-20,31,83,24,17,1.29166666666667,2.67741935483871,136.741935483871,0.548387096774194
"1350",2015-11-21,8,30,8,6,1,3.75,53.75,0.375
"1351",2015-11-22,10,28,9,6,1.11111111111111,2.8,246.9,0.2
"1352",2015-11-23,22,50,19,14,1.15789473684211,2.27272727272727,186.272727272727,0.636363636363636
"1353",2015-11-24,49,168,37,25,1.32432432432432,3.42857142857143,227.591836734694,0.408163265306122
"1354",2015-11-25,32,58,27,19,1.18518518518519,1.8125,30.875,0.65625
"1355",2015-11-26,26,100,23,18,1.1304347826087,3.84615384615385,119.730769230769,0.384615384615385
"1356",2015-11-27,27,115,22,15,1.22727272727273,4.25925925925926,155.074074074074,0.407407407407407
"1357",2015-11-28,15,30,14,11,1.07142857142857,2,46.2,0.533333333333333
"1358",2015-11-29,15,42,14,13,1.07142857142857,2.8,163.8,0.666666666666667
"1359",2015-11-30,32,77,30,19,1.06666666666667,2.40625,89.25,0.375
"1360",2015-12-01,21,57,19,11,1.10526315789474,2.71428571428571,104.47619047619,0.571428571428571
"1361",2015-12-02,29,90,25,19,1.16,3.10344827586207,74.551724137931,0.551724137931034
"1362",2015-12-03,24,65,15,10,1.6,2.70833333333333,273.875,0.541666666666667
"1363",2015-12-04,27,55,22,14,1.22727272727273,2.03703703703704,56.0740740740741,0.592592592592593
"1364",2015-12-05,8,15,8,7,1,1.875,166.125,0.5
"1365",2015-12-06,11,36,10,8,1.1,3.27272727272727,43.2727272727273,0.454545454545455
"1366",2015-12-07,30,72,24,18,1.25,2.4,136.466666666667,0.433333333333333
"1367",2015-12-08,44,116,34,24,1.29411764705882,2.63636363636364,128.159090909091,0.477272727272727
"1368",2015-12-09,21,45,18,15,1.16666666666667,2.14285714285714,137.095238095238,0.523809523809524
"1369",2015-12-10,35,70,27,16,1.2962962962963,2,98.1142857142857,0.485714285714286
"1370",2015-12-11,26,67,19,15,1.36842105263158,2.57692307692308,71.5,0.576923076923077
"1371",2015-12-12,14,47,12,10,1.16666666666667,3.35714285714286,72.2857142857143,0.642857142857143
"1372",2015-12-13,21,45,19,15,1.10526315789474,2.14285714285714,121.190476190476,0.476190476190476
"1373",2015-12-14,35,90,27,21,1.2962962962963,2.57142857142857,134.142857142857,0.485714285714286
"1374",2015-12-15,30,82,26,20,1.15384615384615,2.73333333333333,87.1,0.5
"1375",2015-12-16,23,45,23,15,1,1.95652173913043,39.6086956521739,0.565217391304348
"1376",2015-12-17,35,111,31,26,1.12903225806452,3.17142857142857,126.257142857143,0.485714285714286
"1377",2015-12-18,19,61,17,11,1.11764705882353,3.21052631578947,143.631578947368,0.473684210526316
"1378",2015-12-19,12,41,12,9,1,3.41666666666667,323.416666666667,0.333333333333333
"1379",2015-12-20,11,22,11,10,1,2,129.909090909091,0.727272727272727
"1380",2015-12-21,16,61,13,7,1.23076923076923,3.8125,102.0625,0.4375
"1381",2015-12-22,32,100,23,14,1.39130434782609,3.125,196.34375,0.53125
"1382",2015-12-23,21,76,19,15,1.10526315789474,3.61904761904762,165.761904761905,0.19047619047619
"1383",2015-12-24,10,15,10,8,1,1.5,31.2,0.7
"1384",2015-12-25,4,13,3,3,1.33333333333333,3.25,151.75,0.5
"1385",2015-12-26,11,37,10,8,1.1,3.36363636363636,91.9090909090909,0.181818181818182
"1386",2015-12-27,8,24,8,6,1,3,113.125,0.375
"1387",2015-12-28,15,40,13,12,1.15384615384615,2.66666666666667,111.133333333333,0.533333333333333
"1388",2015-12-29,28,68,22,16,1.27272727272727,2.42857142857143,76.0357142857143,0.535714285714286
"1389",2015-12-30,24,51,20,10,1.2,2.125,132.916666666667,0.458333333333333
"1390",2015-12-31,14,29,12,9,1.16666666666667,2.07142857142857,84.4285714285714,0.5
