"","Date","yhat_lower","yhat_upper","yhat","Sessions","Predicted","Predicted_Lower","Predicted_Upper","MAPE","MAPE_Upper","MAPE_Lower"
"1919",2017-06-13,3.39594500814477,4.15992667201616,3.78976442902035,32,44.2459759802934,29.8428418823448,64.066824536615,32.5524158498924,26.4285279538396,44.7969518519596
"1920",2017-06-14,3.38155398420231,4.14816097940897,3.76589816787714,42,43.2024915293356,29.4164483092375,63.3174510664697,31.9102966798502,26.1378324484313,46.5597210370969
"1921",2017-06-15,3.34024334202539,4.13793907578846,3.72857742111302,47,41.6198584983807,28.2259944404261,62.6735228769681,32.181426225838,22.6777135076274,50.5856221962086
"1922",2017-06-16,3.22007055852313,4.01575223241327,3.61675212856456,24,37.216496919846,25.0298861908372,55.465002286414,32.7451848981256,12.0143280313308,49.0333773376634
"1923",2017-06-17,2.34240676193359,3.18355465591315,2.75607209120298,5,15.7379043304082,10.4062518185222,24.132383589264,33.8777794041126,115.262329042471,53.3392444293638
"1924",2017-06-18,2.47306444754035,3.26413766047481,2.88836325415822,7,17.9638832152071,11.858731687915,26.157544577695,33.9857003864503,89.1890521626204,45.6118605555825
"1925",2017-06-19,3.39978733142401,4.13321108197839,3.77033518605593,10,43.3946076658308,29.9577283024682,62.3779022456982,30.9643987723916,28.6445933309517,43.7457453839706
"1926",2017-06-20,3.40678100534907,4.15716468009581,3.77009269808841,7,43.384086271324,30.1679772350249,63.8901166301234,30.4630341956392,29.7829300699721,47.2662492660436
"1927",2017-06-21,3.33712252517993,4.12182078452447,3.74797879138075,8,42.4352248194902,28.1380435921241,61.6714304843744,33.6917767920002,20.6042222344353,45.330749976489
"1928",2017-06-22,3.33616475832629,4.11556336992399,3.71275663094151,6,40.9665807611981,28.111106808284,61.2867316401584,31.3803927836963,23.400019721884,49.6017741812778
"1929",2017-06-23,3.22241963712169,3.96442735913417,3.60331728615075,15,36.7198428533678,25.0887524745067,52.6900882512383,31.675218288126,13.7381431216531,43.4921398265348
"1930",2017-06-24,2.35171001249303,3.12248985583994,2.74524273331152,13,15.5683924410333,10.5035155193469,22.7028361188601,32.533075851409,108.96875496061,45.8264634890793
"1931",2017-06-25,2.47814024833125,3.26206758584679,2.88028440521488,4,17.8193403723377,11.9190772691093,26.1034525149531,33.111568553838,85.818149617029,46.4894433212326
"1932",2017-06-26,3.36673638857487,4.1408952105592,3.76507316457862,11,43.1668640297426,28.9837807363503,62.8590683707731,32.8564133906506,23.8851046302274,45.6187976209304
"1933",2017-06-27,3.37869713929112,4.18311510820296,3.76763356166272,15,43.2775299564349,29.3325300064436,65.5697924009505,32.2222639878685,25.5450483881477,51.5100156292563
"1934",2017-06-28,3.36411234554994,4.14162095732208,3.74822947628326,12,42.4458640231755,28.9078257468363,62.9047046943652,31.8948349571761,24.8576140663281,48.1998450073231
"1935",2017-06-29,3.31930693135312,4.11764832797415,3.71554875182703,15,41.0811242421583,27.6411866784924,61.4146452055312,32.7156031184599,20.3634181829754,49.4960187640294
"1936",2017-06-30,3.22232439172982,4.00141268486399,3.60841347121038,20,36.9074516063373,25.0863630002408,54.6753345191392,32.0290025228041,13.2180599613535,48.141722442172
"1937",2017-07-01,2.34753206945495,3.12623171026236,2.75234528392189,18,15.6793613509207,10.4597239728001,22.7879459616083,33.2898595886628,112.316425673218,45.3372076297623
"1938",2017-07-02,2.49567336682538,3.2591141706021,2.88904598920606,25,17.9761519755532,12.1298986405595,26.0264719141527,32.5222736375632,80.9189957995022,44.7833326595572
"1939",2017-07-03,3.36481746842216,4.16775774947258,3.77510918161315,22,43.602268621875,28.9282165041064,64.5705064137905,33.6543317161408,22.8151819163451,48.0897862763863
"1940",2017-07-04,3.40675320900073,4.16954922936605,3.77853576013997,24,43.7519314886001,30.1671386870756,64.6862868559438,31.0495841882184,29.0326549439112,47.8478427239226
"1941",2017-07-05,3.37582987330835,4.1359984541434,3.75958035582866,30,42.9304067032392,29.2485463003166,62.552015220229,31.869859741837,25.7638997875313,45.7056199178969
"1942",2017-07-06,3.38947293690073,4.11825357549995,3.72693625533701,18,41.5516094303468,29.6503205614328,61.4518275187064,28.6421850611207,31.0684099754697,47.8927732551936
"1943",2017-07-07,3.21987643311579,4.0186424215881,3.61944545676489,32,37.3168682663322,25.0250277255759,55.6255385138883,32.939099961521,11.7313389579396,49.062719081586
"1944",2017-07-08,2.37226163266983,3.14260596405575,2.76266327024408,12,15.8419782838328,10.7216132351057,23.1641532232371,32.3215002380894,104.024394295973,46.2200793879183
"1945",2017-07-09,2.50601544583942,3.29618952474561,2.89833768887284,6,18.1439593815715,12.2559979513018,27.0095234651825,32.4513591903762,78.854893289369,48.8623452972208
"1946",2017-07-10,3.42417892270409,4.18191027075512,3.78311937321319,22,43.9529337200646,30.6974295386221,65.4908390321572,30.1584059573055,31.384771379804,49.0022018763688
"1947",2017-07-11,3.38460450084055,4.20094182725249,3.78507510327579,37,44.0389779060553,29.5063206831353,66.7491676308296,32.9995333995293,25.0674403254216,51.5683851092548
"1948",2017-07-12,3.38273738842267,4.1715265267877,3.76453181942234,30,43.1435021809705,29.4512804645095,64.814317419698,31.7364632547153,26.4397611450434,50.2296154536245
"1949",2017-07-13,3.32794825148676,4.0815047020538,3.73025890825459,22,41.6899006262454,27.8810780176139,59.2345331498994,33.1227045428319,20.549811716318,42.0836515801357
"1950",2017-07-14,3.22201424167918,3.99584366811726,3.6211754578303,21,37.3814823633036,25.0785836699281,54.3716929428405,32.9117464465586,11.9570857926512,45.4508743511353
"1951",2017-07-15,2.41499711552615,3.14787743679543,2.76291198944318,11,15.8459189780265,11.1897380809993,23.2865848394398,29.3841013795661,85.4363979792706,46.9563543252441
"1952",2017-07-16,2.49769237291104,3.28211314372194,2.89728698995557,16,18.1249055547648,12.1544137194523,26.6319905043412,32.9408162556908,81.7433815374062,46.9358856732907
"1953",2017-07-17,3.40990354305302,4.13373307121861,3.78101418675575,25,43.8605019264492,30.2623251071278,62.4104713391162,31.003240323434,29.3139864759776,42.2931079169453
"1954",2017-07-18,3.38704948087389,4.16145947870704,3.78221351532715,31,43.9131366364122,29.5785513133049,64.1651018947821,32.6430458425082,25.6645087487534,46.1182388906767
"1955",2017-07-19,3.38885619926631,4.16236568113094,3.76125299085883,30,43.0022736922169,29.6320397306874,64.223274819891,31.0919233183462,27.6970247180822,49.3485560311546
"1956",2017-07-20,3.34595194854874,4.11759670625931,3.72692922098131,40,41.5513171425743,28.3875863298419,61.411474958057,31.6806583232102,23.7553451927772,47.7966985916159
"1957",2017-07-21,3.20278097434011,4.01959170376936,3.61817335298275,19,37.2694275182481,24.6008494871511,55.6783679174611,33.9918771891363,8.7942062633161,49.3942129650354
"1958",2017-07-22,2.35777892350536,3.16489855831529,2.76061201749329,14,15.8095156881771,10.567454243316,23.6863411286071,33.157634605982,109.732133861497,49.8233190427238
"1959",2017-07-23,2.503689140333,3.27707022178467,2.89604363090965,16,18.102383793706,12.2275198929558,26.4980255265623,32.4535374329692,79.2777006763774,46.378652825687
"1960",2017-07-24,3.3895737605279,4.14628139388647,3.78114601901702,40,43.8662845367573,29.6533101650072,63.1985522773488,32.400679751759,26.137624615531,44.0709030745291
"1961",2017-07-25,3.39265811099808,4.17647570426209,3.78398831325095,34,43.9911427822385,29.7449125604835,65.1358900831886,32.3843149342031,26.3844654036169,48.0659195548046
"1962",2017-07-26,3.37455210546779,4.14192600314893,3.76487431308123,33,43.1582810875863,29.2111973152186,62.9238964390531,32.3161243240046,25.1218456582606,45.7979670491372
"1963",2017-07-27,3.34047447069987,4.14826824531412,3.73252501467269,40,41.7844815023152,28.2325190310881,63.3242432344473,32.4330037946652,22.3802650444085,51.5496685795626
"1964",2017-07-28,3.25347092121893,4.00318630611259,3.62578704383652,27,37.5542683868503,25.8800116870544,54.7723939020651,31.0863643502204,17.2228199734937,45.8486511782074
"1965",2017-07-29,2.37211405109408,3.13975706150084,2.77019648317065,17,15.9617699208702,10.7200310392842,23.0982547217123,32.8393336551754,105.73742021076,44.7098588453593
"1966",2017-07-30,2.53678028123697,3.29088080809734,2.9074583686683,27,18.310201593878,12.6389116482891,26.8665174832747,30.9733888865817,69.159190999501,46.7297743584509
"1967",2017-07-31,3.41034897619823,4.17834759847986,3.79415771897826,43,44.4407890039556,30.2758079524116,65.2579317681304,31.87382890588,28.2779860118078,46.8424238874832
"1968",2017-08-01,3.38290809029905,4.21589632382295,3.79827493997748,45,44.6241387403527,29.4563082824633,67.7548689652274,33.990192048622,23.8300323365449,51.8345695352505
"1969",2017-08-02,3.39756054854519,4.17225199273082,3.78003268342352,38,43.8174738172253,29.8910931645226,64.8613550596526,31.7827100457535,27.4656723061491,48.0262311109194
"1970",2017-08-03,3.34624457322526,4.16452481518004,3.7480817423842,26,42.4395937933583,28.3958944536306,64.3620912870511,33.0910314743058,22.0279260083671,51.6557665477081
"1971",2017-08-04,3.25594409098228,4.03849488865658,3.64121260531991,21,38.1380551059209,25.9440965631578,56.7408771660935,31.9732050019247,16.1645634180205,48.7775845110793
"1972",2017-08-05,2.39820526367434,3.17696199221266,2.78492204733245,12,16.1985551069641,11.0034104282092,23.9738101848744,32.0716548139616,97.9908368504631,47.9996828517602
"1973",2017-08-06,2.52251437404206,3.30966939300868,2.92089493109905,21,18.5578880616005,12.4598861246274,27.3760732544097,32.859352943242,77.0640755789109,47.5171806378961
"1974",2017-08-07,3.41882232076706,4.21976643657504,3.80571698981807,30,44.9574726101395,30.5334352462919,68.0175960113494,32.083737199663,28.6353628508313,51.2931934612557
"1975",2017-08-08,3.40464438036635,4.19388923331314,3.8073913591879,43,45.0328110798348,30.1035883930863,66.2800689812626,33.1518782167112,26.3828363769272,47.1817268163881
"1976",2017-08-09,3.40141845150728,4.17702818768837,3.78618587935034,26,44.0879225272856,30.006632828486,65.1718865257186,31.9391091519107,27.555876255807,47.822539121421
"1977",2017-08-10,3.36173935511173,4.14570772898954,3.75081871179625,31,42.5559087660822,28.8393090795996,63.1623078834332,32.2319510596726,24.2597514793009,48.421945893856
"1978",2017-08-11,3.24226685478412,4.04279595950863,3.64016887717539,37,38.0982701104013,25.5916686404329,56.9854492829613,32.8272161274691,13.8354155389672,49.574899641975
"1979",2017-08-12,2.38659575921135,3.19736065985118,2.77984109934454,17,16.1164598285207,10.8764049475682,24.4678658783127,32.5136843742777,101.742099196869,51.8191100195146
"1980",2017-08-13,2.51126084599064,3.31235157767035,2.91164515812236,18,18.3870232586625,12.3204544671286,27.4495994995932,32.9937516594797,79.4404194487315,49.2878924089098
"1981",2017-08-14,3.43663088538682,4.1387397602531,3.79230557573227,53,44.358554475327,31.0820625337336,62.7237246883032,29.9299472190377,32.527225981439,41.4016426599097
"1982",2017-08-15,3.38772263161005,4.20430053287793,3.78997447831196,36,44.255270792355,29.5984688398926,66.9737353529702,33.1187713690237,25.1642329239913,51.3350481284135
"1983",2017-08-16,3.38439870700191,4.15012660914351,3.76507474756731,32,43.1669323624542,29.5002490889076,63.4420321310113,31.6600752603715,26.6566477447705,46.9690539932646
"1984",2017-08-17,3.35685768974869,4.11725781359264,3.72648111931751,44,41.532702099257,28.6988682947289,61.390666585646,30.9005510256884,25.5994686985675,47.8128402022372
"1985",2017-08-18,3.20702965313052,3.97089493499124,3.6132259609737,38,37.0854964151657,24.70559294769,53.0319697745343,33.3820621649089,9.98620649106994,42.9992177557787
"1986",2017-08-19,2.35293545458807,3.14743953812266,2.75105925046867,17,15.6592101280489,10.5163948592411,23.2763899071817,32.8421116183629,109.730320685434,48.6434482764155
"1987",2017-08-20,2.49206120018224,3.27138098936955,2.88192310330276,19,17.8485648298246,12.0861624640393,26.347700124345,32.2849619603948,80.8826775049576,47.6180319009097
"1988",2017-08-21,3.37867782986543,4.1418118186468,3.76265681983979,35,43.0626839231685,29.3319636176036,62.9167119154544,31.8854262081365,25.9557851409685,46.1049479119996
"1989",2017-08-22,3.39201721181355,4.13835931102703,3.76150543980899,32,43.0131309414579,29.7258551778625,62.6998660345804,30.8912080398885,28.1819124445223,45.7691283155294
"1990",2017-08-23,3.35622773547745,4.13906585327774,3.73895905893665,52,42.054191438251,28.680795013335,62.7441817926822,31.8003888971506,24.3823556949282,49.1984024584342
"1991",2017-08-24,3.30475140709175,4.12461578836204,3.70393069388847,36,40.6066032045157,27.2417686364907,61.8440434838735,32.9129587636592,18.9467816406789,52.300460032067
"1992",2017-08-25,3.20110115782076,4.00011233089941,3.59545954284839,38,36.4324384080938,24.5595592635017,54.6042834369227,32.5887578854849,10.5501599414081,49.8782014678213
"1993",2017-08-26,2.34413416518228,3.14609567247375,2.73926926135387,13,15.4756722916732,10.4242431463856,23.2451305752305,32.6410966197935,110.918763363555,50.2043345007869
"1994",2017-08-27,2.47658904204416,3.28441973750036,2.87724167581343,14,17.7652033454016,11.900602654187,26.6934905885344,33.0117284738684,85.822407050653,50.257163228271
"1995",2017-08-28,3.3945750787044,4.18921268476823,3.76612195847861,37,43.2121609228191,29.8019872850133,65.9708306686913,31.0333326346664,28.1837983291443,52.6672799041949
"1996",2017-08-29,3.36196564683724,4.14813326232069,3.77402827628567,37,43.5551641597497,28.8458359150702,63.31569611541,33.7717203653033,22.4621901516961,45.3689759569805
"1997",2017-08-30,3.39356544437148,4.18121882133395,3.76129316643236,35,43.0040013679306,29.7719133598492,65.4455710814695,30.7694344413936,28.4498338232792,52.1848409442995
"1998",2017-08-31,3.37060158653951,4.14968622718961,3.73664439474898,40,41.9569626767639,29.096025571171,63.4140995558949,30.6526885768005,26.942546311208,51.1408250507471
"1999",2017-09-01,3.24486117719262,4.03910376291297,3.63891208626071,28,38.050418626615,25.6581478768573,56.7754357453319,32.5680273622265,14.4082285090914,49.2110673011605
"2000",2017-09-02,2.41758088869152,3.15977830331918,2.79359166290679,14,16.339600875455,11.2186872088652,23.5653709853833,31.3405064519189,91.8070501893224,44.2224394892211
"2001",2017-09-03,2.55407094189756,3.31154587022694,2.94232290136395,12,18.9598370307233,12.8593470254909,27.4274920602179,32.1758567615684,69.7053445629803,44.6610116731138
"2002",2017-09-04,3.47155472517001,4.23477161923492,3.84160100305534,19,46.6000215256511,32.1867451072409,69.045908175406,30.929763434715,33.6271477520892,48.1671164838402
"2003",2017-09-05,3.49189134523364,4.24991913538764,3.85929253826029,38,47.4317833242517,32.8480159298735,70.0997435289008,30.7468249605566,35.1767468864366,47.7906555814846
"2004",2017-09-06,3.46081550752186,4.24180348793107,3.85548335175457,43,47.2514504940136,31.8429340811951,69.5331410066593,32.6096156873969,30.9870589231365,47.1555693628257
"2005",2017-09-07,3.46020425032592,4.23889045957014,3.83866601017954,44,46.4634513088049,31.8234758062092,69.3308837285014,31.5085838227893,32.1863035671257,49.2159574365564
"2006",2017-09-08,3.32376413129277,4.13265796921045,3.74745339907247,41,42.4129355345924,27.7646639511104,62.3434097715218,34.5372735908239,18.5690092998751,46.9914991398648
"2007",2017-09-09,2.51489093571937,3.29235390582602,2.90714782252651,13,18.3045163142342,12.3652600973697,26.9061236538745,32.4469443218552,77.2619596433878,46.9917215619152
"2008",2017-09-10,2.68448906298409,3.46785362312459,3.05922574107344,6,21.3110505015516,14.6507138755754,32.0678388569054,31.2529719053093,46.6514844166589,50.4751671184422
"2009",2017-09-11,3.57550751857977,4.32425431266866,3.96005387236975,42,52.4601520256818,35.7127410967185,75.5091856179663,31.9240609915972,39.146076099877,43.9362691533965
"2010",2017-09-12,3.5861799126428,4.37730076655839,3.97740936376155,48,53.3785704912739,36.0959226379521,79.6228224983096,32.3775022340606,39.3436318431316,49.1662698447985
"2011",2017-09-13,3.56619575529122,4.39230415786175,3.97133099075208,36,53.0550997130678,35.3817360174679,80.8264414661304,33.311338195915,37.2136922254993,52.3443399470651
"2012",2017-09-14,3.56680097206114,4.34934196405431,3.95030885157951,35,51.9514096322051,35.4031561187028,77.4274960824856,31.8533291601849,38.6863044031075,49.0382968058826
"2013",2017-09-15,3.47630348678528,4.20196922258871,3.85299908286255,21,47.1342108731164,32.3399557794887,66.8177806546649,31.3875098778111,33.4082202790981,41.760685958095
"2014",2017-09-16,2.58981775608868,3.41214852368779,3.00479289611681,10,20.1820358851309,13.3273425548281,30.3303397581779,33.9643303050162,68.2899113762823,50.2838461432117
"2015",2017-09-17,2.77969966559285,3.51942572240709,3.14730004933972,10,23.2731433383177,16.1141805783285,33.765032393491,30.760618176585,32.1721682774996,45.081529824547
"2016",2017-09-18,3.64247286787675,4.41931639740202,4.03706248983232,41,56.6596597820823,38.186149368095,83.0394999333334,32.604344051902,42.4558068698241,46.5584160807003
"2017",2017-09-19,3.66181862346348,4.43393995945368,4.0420709219786,44,56.9441476679852,38.9320813251099,84.2627555916485,31.6311106242125,44.4523942852937,47.9743907713666
"2018",2017-09-20,3.61356120024817,4.40135083449136,4.02261133113615,33,55.8467499384978,37.0979310142438,81.5609696550769,33.5719069505415,39.8856567526077,46.0442545804318
"2019",2017-09-21,3.57978257758337,4.36802878420996,3.98744904166731,33,53.9171733215055,35.8657419829733,78.8879731133909,33.4799289845787,37.9048883276216,46.313258380564
"2020",2017-09-22,3.47566332765587,4.26663367145695,3.87553697012123,38,48.2085779081101,32.3192596866551,71.2812750890289,32.9595248624456,31.6314102331136,47.860148923906
"2021",2017-09-23,2.58228892239731,3.4081197264339,3.01257753419848,10,20.3397588418074,13.2273799821613,30.208390787438,34.967862278814,71.9187653638217,48.5189230727066
"2022",2017-09-24,2.76806576972964,3.53077601458424,3.14049851325779,15,23.1153873139687,15.9277961701745,34.1504585886571,31.0944006525504,34.5181901138209,47.7390714886265
"2023",2017-09-25,3.64132680006908,4.39328362803227,4.01615879392529,29,55.4875568061973,38.1424105202358,80.9056473380979,31.2595242687353,43.6639022007833,45.8086316913879
"2024",2017-09-26,3.61750731368747,4.38926605974128,4.00785696264704,32,55.0288153035454,37.244612879688,80.5812554444137,32.3179816351808,41.2708024751922,46.4346542805222
"2025",2017-09-27,3.60655684953689,4.38678389365167,3.97616998934587,26,53.3124554357785,36.8389920032283,80.3814874159705,30.8998400052959,42.0401109783462,50.7743111040909
"2026",2017-09-28,3.55817987500385,4.34259502797873,3.93012979238672,39,50.9135854361437,35.0992539410031,76.9068560534313,31.061123194663,38.992465510762,51.053702846932
"2027",2017-09-29,3.37437054036702,4.20775131555425,3.80892455124971,37,45.1019079841805,29.2058940626917,67.205246376074,35.244659554235,21.8555020630233,49.0075461988133
"2028",2017-09-30,2.53937919920689,3.32926649346511,2.93845442033534,15,18.8866329464625,12.6718018638654,27.9178562610446,32.9059769426034,74.2289217770115,47.8180697437324
"2029",2017-10-01,2.65543912722097,3.43966946996511,3.06080211437454,12,21.3446711649766,14.2312340096493,31.1766516453394,33.3265249220584,56.1351058747731,46.0629278585257
"2030",2017-10-02,3.53404928060655,4.3581326532484,3.93293445058638,30,51.0565810742206,34.262425272803,78.1111375731255,32.8932244346797,35.5749567585361,52.989361860278
"2031",2017-10-03,3.55357950377211,4.33549210637828,3.92320793340139,46,50.562385657216,34.9381551840774,76.3625281321331,30.9008965262476,38.885604141114,51.0263551443702
"2032",2017-10-04,3.50800502289672,4.29871612552298,3.89220571846749,35,49.018889237401,33.3816057722742,73.6052331304428,31.9005259164373,34.921973115422,50.1568768194008
"2033",2017-10-05,3.42497975488985,4.23906447866272,3.84891380455307,28,46.9420472919163,30.7220228744697,69.3429496757977,34.5532957192512,26.3915876860329,47.7203353415286
"2034",2017-10-06,3.35084711512193,4.12948809834286,3.73242334175302,29,41.7802333680476,28.52688897018,62.146102098237,31.7215662275437,24.0751818016326,48.7452249267825
"2035",2017-10-07,2.46432848871488,3.26675767720064,2.86848869432836,8,17.6103834059282,11.7555854926077,26.2261676395249,33.2462830499735,88.7879569889536,48.9244557315908
"2036",2017-10-08,2.62042890181437,3.38958759771749,2.99900167626345,17,20.0654950607141,13.7416161254155,29.6537204863209,31.5161869476122,57.0665804768369,47.7846442193172
"2037",2017-10-09,3.51204193766776,4.28972863585406,3.88069795627425,11,48.4580248535822,33.5166368407751,72.9466707025535,30.8336711162972,36.3703510213997,50.5357903525056
"2038",2017-10-10,3.48319485877837,4.28804213727764,3.88166859555537,26,48.5050829505146,32.5635921406241,72.8237499282496,32.865608798472,32.242959295623,50.1363269547342
"2039",2017-10-11,3.44609626589278,4.2566904971912,3.86220390166561,25,47.5700756944634,31.377662860326,70.576024971813,34.0390730890135,28.4443579454399,48.3622297032149
"2040",2017-10-12,3.44571621436572,4.2314698540589,3.83097726672995,26,46.1075756235145,31.365739997435,68.8183107436487,31.9726973858962,30.6563033221154,49.2559732603939
"2041",2017-10-13,3.34796028605281,4.11028967247203,3.72675567584685,43,41.5441067393371,28.4446554719854,60.9643747132337,31.5314307984582,24.1013147874429,46.746144033729
"2042",2017-10-14,2.48998719601489,3.24978536614996,2.87496630464308,22,17.7248268670317,12.0611216890336,25.7848050312509,31.9535148099676,80.2754692594568,45.4728174479993
"2043",2017-10-15,2.6313522840201,3.39407334296127,3.01717939387174,17,20.4335752572115,13.8925438704748,29.7870383133062,32.0111938532549,56.6597790661099,45.774970548992
"2044",2017-10-16,3.51400654886374,4.28540872053273,3.90982316299319,48,49.890128772255,33.582548725177,72.6322269363708,32.6869872826366,34.4820546929223,45.5843645301698
"2045",2017-10-17,3.5105805747915,4.30781440253226,3.9207034931967,37,50.4359136226603,33.4676926432859,74.2779696617762,33.6431319680719,33.2952859349882,47.2719820592364
"2046",2017-10-18,3.51518818386247,4.29155319838269,3.90985533879366,34,49.8917340529095,33.6222544943405,73.0798879591564,32.609569235087,34.6393348435133,46.4769452223412
"2047",2017-10-19,3.52199244824211,4.28195827768913,3.88573332536421,34,48.7026442517096,33.8518092930695,72.3820454553864,30.4928719719746,37.3896993880281,48.6203604906845
"2048",2017-10-20,3.37932837774092,4.13949895120547,3.78692803141622,26,44.1206546146605,29.3510516723925,62.7713620532258,33.4754846029876,24.1274072305712,42.2720551212493
"2049",2017-10-21,2.5624363196744,3.32238463130553,2.9387372093305,9,18.8919746336649,12.9673715242352,27.7263890037586,31.3604227420053,65.998649427159,46.7627897104572
"2050",2017-10-22,2.69437735856317,3.4646533058884,3.08265200115813,18,21.8161822868551,14.7963030931418,31.9653756443295,32.1773952078818,47.493245081976,46.5213996840758
"2051",2017-10-23,3.58351008183039,4.38056654097561,3.9750738134193,34,53.2540476240107,35.9996811628858,79.8832777375942,32.4001033366435,39.1593601196329,50.0041429744342
"2052",2017-10-24,3.60090632967988,4.38844671939638,3.98383452134999,36,53.7226403864994,36.6314195458353,80.5152590112477,31.8138139110512,40.7813657665157,49.8721180343944
"2053",2017-10-25,3.56167103707861,4.35212431039515,3.9690469409142,30,52.9340575070072,35.2220052729352,77.643226171631,33.460598087965,36.7881480018122,46.679151057621
"2054",2017-10-26,3.55928906314996,4.32289229113008,3.93929304690105,30,51.3822636070296,35.1382072166739,75.4064104876526,31.6141315115852,38.4726765769423,46.7557191803756
"2055",2017-10-27,3.45061787854488,4.22224260931792,3.8333364938607,21,46.2164822841188,31.5198617395632,68.1862280234622,31.7995222012078,31.194412405258,47.5366030765452
"2056",2017-10-28,2.59481350948538,3.37331894462652,2.97668879446199,15,19.6227340476492,13.3940892578803,29.1751974119604,31.7419824100156,61.7612628950562,48.6805933419638
"2057",2017-10-29,2.71970711494756,3.48052322766271,3.11108934586334,18,22.4454819807877,15.1758768065101,32.4767103443562,32.3878327963733,44.295554998978,44.6915257696616
"2058",2017-10-30,3.6060590476222,4.36093340852147,3.99321513609536,25,54.2289628743125,36.8206580461919,78.3302144006516,32.1014895093386,40.8037922765721,44.4435044465058
"2059",2017-10-31,3.60495892021048,4.37830828183017,3.9911929970085,24,54.1194151665242,36.7801729044482,79.7030841335816,32.0388574206198,40.7996976278532,47.2726264471576
"2060",2017-11-01,3.59046033907472,4.37859643722762,3.96544156127361,31,52.7435537593037,36.2507597272698,79.7260543168,31.2697815306475,40.713548288104,51.1579115063643
"2061",2017-11-02,3.54903358963081,4.2885035877044,3.92485063806406,31,50.6455129820199,34.779689788292,72.8573622333427,31.3272040493706,38.1441667685499,43.8574869588318
"2062",2017-11-03,3.44990955151504,4.18661638660295,3.80848481103022,26,45.0820792213363,31.4975432748354,65.7997728766685,30.1328957783998,33.1599245224285,45.9554972023716
"2063",2017-11-04,2.55048779203481,3.29706283275187,2.94214086390299,12,18.9563859442531,12.8133525097929,27.0331214009031,32.4061424605176,70.9510586871221,42.6069372105105
"2064",2017-11-05,2.68935057800979,3.46618633385004,3.06781947191679,17,21.4949811267221,14.722111952009,32.0144170403074,31.5090724424651,46.588044235562,48.9390330308681
"2065",2017-11-06,3.54247653631258,4.33403273544838,3.94242722858857,40,51.5435575869756,34.5523835519322,76.2511681559638,32.9646901193659,36.0449847418068,47.9354001269626
"2066",2017-11-07,3.52759258337329,4.33909471019722,3.93428209523313,51,51.1254335863259,34.0419158138129,76.6381282084712,33.4149102983493,34.6413165534766,49.9021579524931
"2067",2017-11-08,3.53599915280475,4.3013890448436,3.90394962852116,40,49.5979562637042,34.3292977985372,73.8022371508111,30.7848540854909,37.9312044193658,48.8009642139623
"2068",2017-11-09,3.47960790098877,4.26055086760267,3.86041786986347,49,47.4851898534134,32.4469971458122,70.8490011259059,31.6692272980776,33.3071481953839,49.2023120147916
"2069",2017-11-10,3.34982179248331,4.12762843749849,3.74279783584018,36,42.2159383535744,28.4976546949526,62.0306388200797,32.4955080797351,23.025498550872,46.9365392296856
"2070",2017-11-11,2.46451625406416,3.26145215290691,2.87687931302391,22,17.758767062966,11.7577929914631,26.0873925328587,33.7916143064756,90.2813083062749,46.8986694873719
"2071",2017-11-12,2.59401640928611,3.40231259901764,3.00460245287223,16,20.1781927186989,13.3834170806261,30.0334751832479,33.6738563894087,66.8824203378903,48.8412545263094
"2072",2017-11-13,3.47662475245393,4.26657467481168,3.88276125124032,37,48.5581112707212,32.3503471661148,71.2770698569766,33.378077689729,31.2615816055129,46.78715459008
"2073",2017-11-14,3.49215179185595,4.26974841854736,3.87951197179374,46,48.4005884542212,32.8565721988492,71.5036443654625,32.1153456017876,33.6467868935865,47.7330062486593
"2074",2017-11-15,3.42472241406014,4.23219539920696,3.85521379781116,30,47.2387153956762,30.7141178607981,68.8682596530092,34.9810476353271,25.9483511727142,45.7877486213624
"2075",2017-11-16,3.4185800875189,4.22069861294828,3.81860948436288,36,45.5408390242696,30.526039928827,68.0810299685406,32.9699658968535,27.603516748378,49.4944569033058
"2076",2017-11-17,3.30335500750937,4.07692960475817,3.70853280005989,41,40.7939097755006,27.2037547895805,58.9641483874055,33.314176210886,18.3354172369785,44.5415472846324
"2077",2017-11-18,2.47005264567499,3.22315431032863,2.85047227738734,21,17.2959483972965,11.8230692687245,25.1071912811644,31.6425500519384,82.9477593543494,45.1622698243534
"2078",2017-11-19,2.6161122677155,3.38761719436432,2.98605155346968,13,19.8073197448933,13.6824264386934,29.5953482233777,30.9223730675575,56.1158877920873,49.4162188753883
"2079",2017-11-20,3.45574668021663,4.27381316746281,3.87174214825904,36,48.025981622034,31.6819361275675,71.7948802256839,34.0316739865823,29.13903508644,49.4917496756483
"2080",2017-11-21,3.50164158937406,4.25136659976254,3.87538148445416,47,48.2010827479257,33.1698585771905,70.2012838806405,31.1844118717065,35.3035033781507,45.6425455165974
"2081",2017-11-22,3.46832074118044,4.25807533703862,3.8570231681991,59,47.3242651006891,32.0828218225821,70.6738291694104,32.2064024569187,31.945266580696,49.3395175161025
"2082",2017-11-23,3.45248371337879,4.23275294678222,3.82512703389383,24,45.8386230552608,31.5787274953681,68.9066676903502,31.1089090584193,32.1338491758012,50.3244711501906
"2083",2017-11-24,3.35032512513555,4.10511342880502,3.71827547776312,32,41.1932940678008,28.51200210553,60.6496235717854,30.7848455658789,25.26733716607,47.2317884361494
